ID,Trial_Index,Condition,Condition_label,Trial_Type,Trial_type_label,Visual_stimulus,Tactile_stimulus,Felt_position,RT,Error,Visual_error,log_RT
2,27,2,cube,3,SP,3,3,3,0.777,0,,-0.25231492861448956
2,28,2,cube,1,OT,0,4,4,0.749,0,,-0.2890162954649176
2,29,2,cube,3,SP,4,4,4,0.623,0,,-0.4732087601946839
2,30,2,cube,3,SP,3,3,3,0.569,0,,-0.5638748448558062
2,31,2,cube,1,OT,0,1,1,0.733,0,,-0.3106095770954856
2,33,2,cube,3,SP,4,4,4,0.708,0,,-0.34531118528841737
2,34,2,cube,4,DP,3,2,2,0.833,0,0.0,-0.1827216368152944
2,35,2,cube,4,DP,1,3,3,0.804,0,0.0,-0.21815600980317063
2,36,2,cube,3,SP,2,2,2,0.69,0,,-0.37106368139083207
2,37,2,cube,1,OT,0,1,1,0.886,0,,-0.1210383283770561
2,38,2,cube,4,DP,2,3,3,1.013,0,0.0,0.01291622526654623
2,42,2,cube,4,DP,1,2,2,0.791,0,0.0,-0.23445731121448313
2,43,2,cube,3,SP,2,2,2,0.69,0,,-0.37106368139083207
2,45,2,cube,1,OT,0,4,4,1.025,0,,0.024692612590371414
2,46,2,cube,1,OT,0,2,2,0.565,0,,-0.5709295478356962
2,47,2,cube,1,OT,0,3,3,0.551,0,,-0.5960204698292225
2,48,2,cube,3,SP,3,3,3,0.914,0,,-0.08992470752798701
2,50,2,cube,4,DP,3,1,1,0.814,0,0.0,-0.20579491297959682
2,53,2,cube,1,OT,0,4,4,1.194,0,,0.1773090149704103
2,54,2,cube,3,SP,1,1,1,1.319,0,,0.2768738737351775
2,55,2,cube,4,DP,1,4,4,1.025,0,0.0,0.024692612590371414
2,57,2,cube,3,SP,2,2,2,0.722,0,,-0.32573014008931084
2,58,2,cube,3,SP,1,1,2,0.831,1,,-0.18512548412668892
2,59,2,cube,4,DP,2,1,1,1.014,0,0.0,0.013902905168991434
2,60,2,cube,1,OT,0,2,2,1.249,0,,0.2223432311434407
2,61,2,cube,3,SP,4,4,4,0.699,0,,-0.3581045367483269
2,63,2,cube,4,DP,4,1,2,0.945,1,0.0,-0.05657035148839435
2,64,2,cube,1,OT,0,3,3,0.968,0,,-0.03252319170556006
3,1,2,cube,1,OT,0,2,2,1.093,0,,0.08892620919440149
3,2,2,cube,3,SP,2,2,2,0.564,0,,-0.5727010274840783
3,3,2,cube,1,OT,0,2,4,0.61,1,,-0.4942963218147801
3,4,2,cube,3,SP,2,2,2,0.648,0,,-0.4338645826298623
3,5,2,cube,1,OT,0,3,3,0.48,0,,-0.7339691750802004
3,6,2,cube,1,OT,0,3,3,0.555,0,,-0.5887871652357024
3,7,2,cube,3,SP,2,2,2,0.526,0,,-0.6424540662444271
3,8,2,cube,3,SP,4,4,4,0.465,0,,-0.7657178733947807
3,9,2,cube,1,OT,0,4,4,0.388,0,,-0.9467499393588635
3,10,2,cube,4,DP,2,3,3,0.386,0,0.0,-0.9519179095173061
3,11,2,cube,1,OT,0,3,3,0.514,0,,-0.6655320135269719
3,12,2,cube,4,DP,4,2,2,0.438,0,0.0,-0.8255363686056909
3,14,2,cube,4,DP,1,4,4,0.622,0,0.0,-0.4748151862429576
3,15,2,cube,3,SP,3,3,3,0.503,0,,-0.6871651088823978
3,17,2,cube,4,DP,2,4,4,0.608,0,0.0,-0.49758039701597007
3,18,2,cube,3,SP,1,1,1,0.552,0,,-0.5942072327050416
3,20,2,cube,4,DP,1,3,3,0.703,0,0.0,-0.3523983871714722
3,21,2,cube,1,OT,0,3,3,0.814,0,,-0.20579491297959682
3,22,2,cube,1,OT,0,4,4,0.789,0,,-0.23698895813626278
3,24,2,cube,3,SP,1,1,1,1.794,0,,0.5844477636366044
3,25,2,cube,1,OT,0,4,4,0.666,0,,-0.40646560844174784
3,27,2,cube,4,DP,1,2,4,0.468,1,0.0,-0.7592869830644903
3,28,2,cube,3,SP,3,3,3,0.498,0,,-0.6971552019574841
3,29,2,cube,3,SP,3,3,3,0.48,0,,-0.7339691750802004
3,32,2,cube,4,DP,2,1,1,0.551,0,0.0,-0.5960204698292225
3,33,2,cube,1,OT,0,2,2,0.703,0,,-0.3523983871714722
3,34,2,cube,4,DP,1,2,2,0.54,0,0.0,-0.616186139423817
3,36,2,cube,4,DP,1,4,4,0.512,0,0.0,-0.6694306539426292
3,37,2,cube,1,OT,0,1,1,0.61,0,,-0.4942963218147801
3,39,2,cube,4,DP,4,3,3,0.929,0,0.0,-0.07364654016829848
3,41,2,cube,4,DP,1,3,3,0.707,0,0.0,-0.34672461308556435
3,42,2,cube,4,DP,3,4,4,0.582,0,0.0,-0.5412848312506993
3,43,2,cube,3,SP,1,1,1,0.622,0,,-0.4748151862429576
3,46,2,cube,1,OT,0,1,1,0.726,0,,-0.320205264157341
3,47,2,cube,1,OT,0,4,4,0.483,0,,-0.7277386253295643
3,48,2,cube,3,SP,4,4,4,0.581,0,,-0.5430045221302259
3,49,2,cube,4,DP,4,1,1,0.565,0,0.0,-0.5709295478356962
3,50,2,cube,4,DP,2,1,1,0.427,0,0.0,-0.8509712657535126
3,51,2,cube,1,OT,0,1,1,0.594,0,,-0.5208759596194922
3,52,2,cube,3,SP,1,1,1,0.51,0,,-0.6733445532637656
3,54,2,cube,3,SP,2,2,2,0.552,0,,-0.5942072327050416
3,55,2,cube,1,OT,0,2,2,0.527,0,,-0.6405547304407747
3,56,2,cube,4,DP,3,1,1,0.619,0,0.0,-0.47965000629754095
3,58,2,cube,4,DP,3,2,2,1.357,0,0.0,0.30527638085273207
3,59,2,cube,3,SP,4,4,4,0.425,0,,-0.8556661100577202
3,60,2,cube,3,SP,4,4,4,0.456,0,,-0.7852624694677509
3,61,2,cube,1,OT,0,1,1,0.693,0,,-0.3667252797922339
3,62,2,cube,3,SP,3,3,3,0.666,0,,-0.40646560844174784
4,1,2,cube,4,DP,4,3,3,0.687,0,0.0,-0.37542098675978763
4,4,2,cube,4,DP,1,2,4,0.606,1,0.0,-0.5008752929128226
4,5,2,cube,3,SP,1,1,1,0.983,0,,-0.017146158834970514
4,7,2,cube,3,SP,4,4,4,1.17,0,,0.1570037488096647
4,8,2,cube,3,SP,3,3,2,0.611,1,,-0.49265831981054176
4,11,2,cube,1,OT,0,4,4,0.622,0,,-0.4748151862429576
4,12,2,cube,1,OT,0,4,2,0.832,1,,-0.1839228381609285
4,13,2,cube,4,DP,1,4,1,0.618,1,1.0,-0.4812668215244463
4,14,2,cube,1,OT,0,1,1,0.814,0,,-0.20579491297959682
4,15,2,cube,3,SP,3,3,3,0.464,0,,-0.7678707267558817
4,17,2,cube,3,SP,1,1,1,0.607,0,,-0.4992264879226388
4,18,2,cube,4,DP,3,1,2,0.693,1,0.0,-0.3667252797922339
4,19,2,cube,1,OT,0,2,2,0.653,0,,-0.42617814970570594
4,20,2,cube,3,SP,2,2,2,0.606,0,,-0.5008752929128226
4,21,2,cube,4,DP,1,3,1,0.648,1,1.0,-0.4338645826298623
4,24,2,cube,4,DP,1,4,4,0.856,0,0.0,-0.15548490284039498
4,26,2,cube,3,SP,2,2,2,0.539,0,,-0.6180397080731398
4,27,2,cube,4,DP,4,1,2,0.565,1,0.0,-0.5709295478356962
4,28,2,cube,4,DP,3,2,3,0.787,1,1.0,-0.2395270305647338
4,29,2,cube,4,DP,2,1,1,0.596,0,0.0,-0.5175146119167874
4,30,2,cube,1,OT,0,1,1,0.759,0,,-0.27575350158650713
4,31,2,cube,4,DP,4,2,2,0.746,0,0.0,-0.2930296787783762
4,32,2,cube,1,OT,0,1,1,0.732,0,,-0.3119747650208255
4,33,2,cube,4,DP,1,2,2,0.661,0,0.0,-0.41400143913045073
4,34,2,cube,4,DP,2,4,4,0.55,0,0.0,-0.5978370007556204
4,36,2,cube,1,OT,0,3,3,0.0,0,,-inf
4,37,2,cube,3,SP,3,3,4,0.0,1,,-inf
4,38,2,cube,1,OT,0,3,2,0.55,1,,-0.5978370007556204
4,39,2,cube,3,SP,2,2,2,0.58,0,,-0.5447271754416722
4,41,2,cube,3,SP,2,2,2,0.48,0,,-0.7339691750802004
4,43,2,cube,1,OT,0,3,2,0.679,1,,-0.3871341514234409
4,45,2,cube,4,DP,2,3,3,1.166,0,0.0,0.15357908792830058
4,46,2,cube,3,SP,4,4,3,0.565,1,,-0.5709295478356962
4,48,2,cube,1,OT,0,2,2,0.731,0,,-0.3133418192323586
4,50,2,cube,3,SP,1,1,1,0.551,0,,-0.5960204698292225
4,51,2,cube,3,SP,3,3,3,0.535,0,,-0.6254885320861304
4,52,2,cube,1,OT,0,4,4,0.621,0,,-0.4764241970486583
4,53,2,cube,3,SP,4,4,4,0.428,0,,-0.8486320834003402
4,54,2,cube,1,OT,0,2,2,0.597,0,,-0.515838165589535
4,55,2,cube,3,SP,4,4,4,0.511,0,,-0.6713856887784326
4,56,2,cube,4,DP,2,1,0,0.0,1,0.0,-inf
4,57,2,cube,1,OT,0,3,2,0.507,1,,-0.6792442753909539
4,58,2,cube,3,SP,1,1,1,0.638,0,,-0.44941699563734716
4,59,2,cube,4,DP,1,3,2,0.58,1,0.0,-0.5447271754416722
4,60,2,cube,4,DP,3,4,4,0.498,0,0.0,-0.6971552019574841
4,61,2,cube,1,OT,0,4,4,0.65,0,,-0.4307829160924542
4,62,2,cube,1,OT,0,1,1,0.579,0,,-0.5464528014091419
4,63,2,cube,1,OT,0,2,2,0.636,0,,-0.4525567156420149
5,1,2,cube,1,OT,0,3,3,0.595,0,,-0.5191938734365074
5,2,2,cube,3,SP,4,4,4,0.511,0,,-0.6713856887784326
5,3,2,cube,1,OT,0,3,3,0.538,0,,-0.6198967188203526
5,4,2,cube,1,OT,0,2,2,0.637,0,,-0.45098562340997367
5,5,2,cube,1,OT,0,4,4,0.483,0,,-0.7277386253295643
5,6,2,cube,4,DP,2,3,1,0.541,1,0.0,-0.6143360001356555
5,7,2,cube,3,SP,2,2,2,0.468,0,,-0.7592869830644903
5,9,2,cube,4,DP,2,1,1,0.581,0,0.0,-0.5430045221302259
5,10,2,cube,4,DP,1,2,2,0.608,0,0.0,-0.49758039701597007
5,11,2,cube,3,SP,3,3,1,0.524,1,,-0.6462635946610948
5,12,2,cube,1,OT,0,4,3,0.691,1,,-0.3696154552144672
5,13,2,cube,1,OT,0,4,4,0.708,0,,-0.34531118528841737
5,14,2,cube,3,SP,3,3,1,0.552,1,,-0.5942072327050416
5,15,2,cube,4,DP,2,1,1,0.69,0,0.0,-0.37106368139083207
5,16,2,cube,3,SP,2,2,2,0.605,0,,-0.5025268209512956
5,17,2,cube,1,OT,0,1,1,0.623,0,,-0.4732087601946839
5,18,2,cube,4,DP,4,1,1,0.575,0,0.0,-0.5533852381847867
5,19,2,cube,3,SP,3,3,3,0.566,0,,-0.5691612007789542
5,21,2,cube,3,SP,4,4,4,0.787,0,,-0.2395270305647338
5,24,2,cube,4,DP,1,4,4,0.0,0,0.0,-inf
5,26,2,cube,3,SP,2,2,2,0.495,0,,-0.7031975164134467
5,28,2,cube,3,SP,1,1,1,0.609,0,,-0.49593701127224005
5,29,2,cube,1,OT,0,3,3,1.136,0,,0.1275133202989595
5,31,2,cube,4,DP,4,3,1,0.507,1,0.0,-0.6792442753909539
5,32,2,cube,4,DP,1,4,4,0.707,0,0.0,-0.34672461308556435
5,34,2,cube,3,SP,1,1,1,0.664,0,,-0.40947312950570314
5,35,2,cube,1,OT,0,2,2,0.773,0,,-0.25747623039471507
5,36,2,cube,1,OT,0,3,3,0.565,0,,-0.5709295478356962
5,37,2,cube,3,SP,1,1,1,0.582,0,,-0.5412848312506993
5,39,2,cube,3,SP,4,4,2,0.55,1,,-0.5978370007556204
5,40,2,cube,4,DP,4,2,2,0.563,0,0.0,-0.5744756508424468
5,41,2,cube,1,OT,0,1,1,0.555,0,,-0.5887871652357024
5,42,2,cube,4,DP,1,2,2,0.592,0,0.0,-0.5242486440981314
5,43,2,cube,1,OT,0,4,4,0.554,0,,-0.5905905922348531
5,44,2,cube,3,SP,2,2,2,0.536,0,,-0.623621117911335
5,45,2,cube,1,OT,0,1,1,0.535,0,,-0.6254885320861304
5,46,2,cube,4,DP,2,4,4,0.567,0,0.0,-0.5673959752543851
5,47,2,cube,3,SP,1,1,1,0.619,0,,-0.47965000629754095
5,49,2,cube,3,SP,4,4,4,0.621,0,,-0.4764241970486583
5,51,2,cube,1,OT,0,2,2,0.733,0,,-0.3106095770954856
5,52,2,cube,1,OT,0,1,1,0.594,0,,-0.5208759596194922
5,54,2,cube,1,OT,0,2,2,0.762,0,,-0.2718087232954908
5,59,2,cube,4,DP,3,4,4,0.495,0,0.0,-0.7031975164134467
5,60,2,cube,4,DP,1,3,3,0.47,0,0.0,-0.7550225842780328
5,61,2,cube,4,DP,3,2,2,0.555,0,0.0,-0.5887871652357024
5,62,2,cube,4,DP,1,3,3,0.595,0,0.0,-0.5191938734365074
5,63,2,cube,3,SP,3,3,3,0.523,0,,-0.6481738149172142
5,64,2,cube,4,DP,3,1,1,0.48,0,0.0,-0.7339691750802004
6,3,2,cube,4,DP,2,1,1,0.859,0,0.0,-0.1519863569978817
6,4,2,cube,4,DP,3,4,2,0.678,1,0.0,-0.38860799104174143
6,5,2,cube,1,OT,0,4,4,0.645,0,,-0.43850496218636453
6,6,2,cube,3,SP,4,4,4,0.606,0,,-0.5008752929128226
6,7,2,cube,3,SP,3,3,3,0.61,0,,-0.4942963218147801
6,8,2,cube,1,OT,0,2,2,0.581,0,,-0.5430045221302259
6,10,2,cube,4,DP,2,3,1,0.647,1,0.0,-0.43540898448123644
6,11,2,cube,3,SP,3,3,3,0.607,0,,-0.4992264879226388
6,12,2,cube,3,SP,1,1,1,0.734,0,,-0.3092462503676215
6,18,2,cube,3,SP,2,2,2,0.652,0,,-0.4277107170554841
6,19,2,cube,4,DP,1,3,1,0.69,1,1.0,-0.37106368139083207
6,21,2,cube,3,SP,1,1,1,0.955,0,,-0.046043938501406846
6,22,2,cube,1,OT,0,1,3,0.775,1,,-0.25489224962879004
6,23,2,cube,4,DP,3,1,1,0.602,0,0.0,-0.507497833673316
6,24,2,cube,4,DP,1,4,2,0.606,1,0.0,-0.5008752929128226
6,25,2,cube,4,DP,1,3,1,0.72,1,1.0,-0.3285040669720361
6,26,2,cube,3,SP,3,3,2,0.953,1,,-0.048140375327934984
6,27,2,cube,1,OT,0,3,1,1.403,1,,0.3386128011203239
6,28,2,cube,3,SP,4,4,2,0.762,1,,-0.2718087232954908
6,30,2,cube,3,SP,1,1,1,0.915,0,,-0.0888312137066157
6,31,2,cube,3,SP,4,4,4,0.817,0,,-0.20211618412213422
6,33,2,cube,1,OT,0,4,2,0.955,1,,-0.046043938501406846
6,34,2,cube,3,SP,4,4,2,1.612,1,,0.4774756440844366
6,36,2,cube,1,OT,0,3,1,0.688,1,,-0.37396644104879345
6,37,2,cube,1,OT,0,1,1,0.789,0,,-0.23698895813626278
6,38,2,cube,1,OT,0,2,2,0.746,0,,-0.2930296787783762
6,39,2,cube,1,OT,0,3,3,0.705,0,,-0.34955747616986843
6,40,2,cube,4,DP,1,4,2,0.718,1,0.0,-0.33128570993391293
6,41,2,cube,4,DP,1,2,2,0.636,0,0.0,-0.4525567156420149
6,42,2,cube,4,DP,1,2,2,0.721,0,0.0,-0.327116141697188
6,43,2,cube,1,OT,0,4,4,0.818,0,,-0.20089294237939007
6,44,2,cube,1,OT,0,4,2,1.293,1,,0.2569650997897204
6,45,2,cube,4,DP,2,1,1,0.786,0,0.0,-0.24079848655293046
6,46,2,cube,1,OT,0,3,1,0.831,1,,-0.18512548412668892
6,47,2,cube,4,DP,2,4,1,0.857,1,0.0,-0.15431736038435728
6,48,2,cube,4,DP,4,1,1,0.705,0,0.0,-0.34955747616986843
6,49,2,cube,4,DP,4,2,2,0.829,0,0.0,-0.18753512384684212
6,50,2,cube,4,DP,3,2,2,0.945,0,0.0,-0.05657035148839435
6,51,2,cube,1,OT,0,2,2,1.096,0,,0.09166718852582387
6,52,2,cube,4,DP,4,3,1,0.829,1,0.0,-0.18753512384684212
6,53,2,cube,1,OT,0,1,1,0.75,0,,-0.2876820724517809
6,55,2,cube,1,OT,0,2,2,0.829,0,,-0.18753512384684212
6,56,2,cube,3,SP,2,2,2,0.775,0,,-0.25489224962879004
6,57,2,cube,3,SP,1,1,1,1.586,0,,0.4612151232126563
6,59,2,cube,3,SP,3,3,3,0.72,0,,-0.3285040669720361
6,60,2,cube,1,OT,0,1,2,1.111,1,,0.10526051065749294
6,62,2,cube,3,SP,2,2,2,1.414,0,,0.34642256747438094
6,64,2,cube,3,SP,2,2,0,0.0,1,,-inf
7,1,2,cube,1,OT,0,2,2,0.0,0,,-inf
7,2,2,cube,4,DP,4,1,3,0.636,1,0.0,-0.4525567156420149
7,3,2,cube,1,OT,0,2,2,0.62,0,,-0.4780358009429998
7,4,2,cube,1,OT,0,3,3,0.717,0,,-0.33267943838251673
7,7,2,cube,1,OT,0,1,1,0.887,0,,-0.11991029667255755
7,8,2,cube,3,SP,1,1,1,0.943,0,,-0.05868899634867961
7,9,2,cube,4,DP,2,1,1,0.624,0,0.0,-0.47160491061270937
7,10,2,cube,1,OT,0,4,4,0.747,0,,-0.29169009384931976
7,11,2,cube,4,DP,1,3,3,0.564,0,0.0,-0.5727010274840783
7,12,2,cube,3,SP,4,4,4,0.776,0,,-0.25360275879891825
7,13,2,cube,4,DP,1,3,1,0.648,1,1.0,-0.4338645826298623
7,14,2,cube,4,DP,3,1,1,0.609,0,0.0,-0.49593701127224005
7,15,2,cube,1,OT,0,1,1,0.856,0,,-0.15548490284039498
7,16,2,cube,3,SP,1,1,1,0.652,0,,-0.4277107170554841
7,18,2,cube,3,SP,2,2,2,0.663,0,,-0.4109802887962745
7,20,2,cube,4,DP,2,1,1,0.787,0,0.0,-0.2395270305647338
7,22,2,cube,4,DP,3,4,3,0.803,1,1.0,-0.21940056503537533
7,24,2,cube,1,OT,0,2,2,0.982,0,,-0.01816397062767118
7,25,2,cube,4,DP,2,3,3,0.901,0,0.0,-0.10425002137379911
7,26,2,cube,3,SP,3,3,3,0.873,0,,-0.13581972314253485
7,27,2,cube,3,SP,4,4,4,0.83,0,,-0.18632957819149348
7,30,2,cube,4,DP,4,3,3,1.179,0,0.0,0.16466662155523393
7,31,2,cube,3,SP,1,1,1,0.775,0,,-0.25489224962879004
7,32,2,cube,3,SP,3,3,3,0.619,0,,-0.47965000629754095
7,34,2,cube,4,DP,1,4,4,0.703,0,0.0,-0.3523983871714722
7,35,2,cube,1,OT,0,4,4,0.903,0,,-0.10203272556515161
7,38,2,cube,3,SP,2,2,2,0.0,0,,-inf
7,39,2,cube,3,SP,1,1,1,1.305,0,,0.2662030407746567
7,40,2,cube,1,OT,0,3,3,0.875,0,,-0.13353139262452263
7,41,2,cube,1,OT,0,4,4,0.662,0,,-0.4124897230451288
7,42,2,cube,3,SP,4,4,4,0.565,0,,-0.5709295478356962
7,44,2,cube,1,OT,0,2,2,0.593,0,,-0.5225608799844117
7,45,2,cube,3,SP,2,2,2,0.689,0,,-0.37251400796847856
7,46,2,cube,4,DP,1,2,2,0.884,0,0.0,-0.1232982163444936
7,48,2,cube,3,SP,4,4,4,0.692,0,,-0.36816932336446756
7,50,2,cube,4,DP,3,2,2,0.775,0,0.0,-0.25489224962879004
7,51,2,cube,1,OT,0,4,4,0.76,0,,-0.2744368457017603
7,52,2,cube,3,SP,3,3,3,0.606,0,,-0.5008752929128226
7,53,2,cube,3,SP,3,3,3,0.577,0,,-0.5499130124740376
7,54,2,cube,4,DP,2,4,2,0.538,1,1.0,-0.6198967188203526
7,56,2,cube,1,OT,0,3,3,0.596,0,,-0.5175146119167874
7,57,2,cube,4,DP,1,4,1,0.594,1,1.0,-0.5208759596194922
7,58,2,cube,3,SP,2,2,2,0.594,0,,-0.5208759596194922
7,60,2,cube,4,DP,4,2,2,0.9,0,0.0,-0.10536051565782628
7,61,2,cube,4,DP,1,2,2,0.605,0,0.0,-0.5025268209512956
7,62,2,cube,1,OT,0,1,2,1.12,1,,0.11332868530700327
7,63,2,cube,1,OT,0,3,3,0.666,0,,-0.40646560844174784
7,64,2,cube,1,OT,0,1,1,0.664,0,,-0.40947312950570314
8,1,2,cube,4,DP,2,1,1,1.067,0,0.0,0.06485097231961627
8,2,2,cube,4,DP,1,4,4,0.597,0,0.0,-0.515838165589535
8,3,2,cube,1,OT,0,1,1,0.526,0,,-0.6424540662444271
8,4,2,cube,3,SP,1,1,1,0.928,0,,-0.07472354619593642
8,5,2,cube,1,OT,0,3,3,0.0,0,,-inf
8,6,2,cube,1,OT,0,3,3,0.775,0,,-0.25489224962879004
8,7,2,cube,3,SP,2,2,2,0.693,0,,-0.3667252797922339
8,8,2,cube,4,DP,3,1,1,0.565,0,0.0,-0.5709295478356962
8,9,2,cube,4,DP,4,2,2,0.748,0,0.0,-0.2903523010076598
8,10,2,cube,4,DP,1,4,4,0.65,0,0.0,-0.4307829160924542
8,13,2,cube,3,SP,3,3,3,0.566,0,,-0.5691612007789542
8,14,2,cube,3,SP,4,4,4,0.619,0,,-0.47965000629754095
8,16,2,cube,4,DP,3,2,2,0.816,0,0.0,-0.2033409240180301
8,17,2,cube,1,OT,0,1,1,0.874,0,,-0.1346749033266016
8,18,2,cube,1,OT,0,3,3,0.665,0,,-0.4079682383262829
8,19,2,cube,3,SP,3,3,3,0.582,0,,-0.5412848312506993
8,20,2,cube,4,DP,3,4,4,0.693,0,0.0,-0.3667252797922339
8,21,2,cube,4,DP,1,2,2,0.983,0,0.0,-0.017146158834970514
8,22,2,cube,3,SP,1,1,1,0.717,0,,-0.33267943838251673
8,23,2,cube,4,DP,2,1,1,1.027,0,0.0,0.026641930946421092
8,24,2,cube,3,SP,4,4,4,0.733,0,,-0.3106095770954856
8,27,2,cube,3,SP,2,2,2,0.734,0,,-0.3092462503676215
8,28,2,cube,3,SP,3,3,3,0.677,0,,-0.390084006069862
8,29,2,cube,1,OT,0,4,4,0.791,0,,-0.23445731121448313
8,30,2,cube,3,SP,3,3,3,0.567,0,,-0.5673959752543851
8,33,2,cube,3,SP,1,1,1,0.693,0,,-0.3667252797922339
8,34,2,cube,4,DP,1,3,3,0.737,0,0.0,-0.3051673867928005
8,36,2,cube,1,OT,0,1,1,0.722,0,,-0.32573014008931084
8,37,2,cube,1,OT,0,2,2,0.717,0,,-0.33267943838251673
8,38,2,cube,1,OT,0,1,1,0.849,0,,-0.16369609267078977
8,39,2,cube,4,DP,4,3,1,0.679,1,0.0,-0.3871341514234409
8,41,2,cube,4,DP,1,3,3,0.802,0,0.0,-0.2206466711156225
8,43,2,cube,1,OT,0,3,3,1.04,0,,0.03922071315328133
8,44,2,cube,1,OT,0,2,2,0.778,0,,-0.2510287548037454
8,46,2,cube,3,SP,4,4,4,0.648,0,,-0.4338645826298623
8,48,2,cube,4,DP,1,2,2,0.693,0,0.0,-0.3667252797922339
8,50,2,cube,3,SP,4,4,4,0.705,0,,-0.34955747616986843
8,51,2,cube,1,OT,0,4,4,0.761,0,,-0.2731219211204512
8,52,2,cube,3,SP,2,2,2,0.553,0,,-0.5923972774598022
8,53,2,cube,4,DP,4,1,1,0.54,0,0.0,-0.616186139423817
8,55,2,cube,4,DP,2,4,4,0.788,0,0.0,-0.2382571891242579
8,56,2,cube,4,DP,2,3,3,0.525,0,0.0,-0.6443570163905132
8,57,2,cube,1,OT,0,4,4,0.774,0,,-0.2561834053924099
8,58,2,cube,1,OT,0,4,4,0.707,0,,-0.34672461308556435
8,59,2,cube,3,SP,2,2,2,0.788,0,,-0.2382571891242579
8,61,2,cube,1,OT,0,2,2,0.788,0,,-0.2382571891242579
8,62,2,cube,1,OT,0,2,2,0.814,0,,-0.20579491297959682
8,63,2,cube,3,SP,1,1,1,0.681,0,,-0.3841929728326246
9,1,2,cube,1,OT,0,2,4,0.0,1,,-inf
9,2,2,cube,4,DP,2,4,4,0.0,0,0.0,-inf
9,3,2,cube,1,OT,0,4,4,0.482,0,,-0.7298111649315367
9,4,2,cube,3,SP,1,1,1,1.652,0,,0.5019866750987863
9,5,2,cube,4,DP,1,4,4,0.442,0,0.0,-0.816445396904439
9,7,2,cube,3,SP,2,2,2,0.484,0,,-0.7256703722655053
9,8,2,cube,3,SP,2,2,2,0.536,0,,-0.623621117911335
9,9,2,cube,3,SP,3,3,3,0.635,0,,-0.4541302800894454
9,10,2,cube,3,SP,2,2,2,0.453,0,,-0.791863153499103
9,12,2,cube,4,DP,3,2,4,0.499,1,0.0,-0.6951491832306184
9,14,2,cube,4,DP,3,1,1,0.763,0,0.0,-0.27049724769768
9,15,2,cube,1,OT,0,2,4,0.745,1,,-0.29437106060257756
9,16,2,cube,4,DP,4,1,1,0.456,0,0.0,-0.7852624694677509
9,17,2,cube,4,DP,2,1,2,0.455,1,1.0,-0.7874578600311866
9,18,2,cube,3,SP,3,3,3,0.427,0,,-0.8509712657535126
9,19,2,cube,3,SP,3,3,3,0.475,0,,-0.7444404749474959
9,20,2,cube,3,SP,4,4,4,0.512,0,,-0.6694306539426292
9,21,2,cube,3,SP,1,1,1,0.445,0,,-0.8096809968158968
9,22,2,cube,3,SP,4,4,4,0.505,0,,-0.6831968497067772
9,23,2,cube,4,DP,1,4,4,0.471,0,0.0,-0.7528971849657193
9,24,2,cube,1,OT,0,3,2,0.0,1,,-inf
9,27,2,cube,1,OT,0,1,1,0.523,0,,-0.6481738149172142
9,28,2,cube,4,DP,1,3,1,0.842,1,1.0,-0.17197526473981037
9,29,2,cube,1,OT,0,4,4,0.842,0,,-0.17197526473981037
9,31,2,cube,3,SP,3,3,3,1.023,0,,0.02273948696948934
9,32,2,cube,4,DP,2,1,1,0.483,0,0.0,-0.7277386253295643
9,33,2,cube,1,OT,0,3,3,0.55,0,,-0.5978370007556204
9,35,2,cube,3,SP,2,2,4,0.522,1,,-0.6500876910994983
9,37,2,cube,4,DP,4,3,4,0.871,1,1.0,-0.13811330212963427
9,39,2,cube,4,DP,3,4,0,0.0,1,0.0,-inf
9,41,2,cube,1,OT,0,3,3,1.162,0,,0.1501426584297194
9,42,2,cube,1,OT,0,1,1,0.609,0,,-0.49593701127224005
9,43,2,cube,4,DP,1,2,2,0.484,0,0.0,-0.7256703722655053
9,45,2,cube,3,SP,1,1,1,0.761,0,,-0.2731219211204512
9,46,2,cube,4,DP,2,3,3,0.538,0,0.0,-0.6198967188203526
9,48,2,cube,4,DP,1,3,1,0.887,1,1.0,-0.11991029667255755
9,49,2,cube,1,OT,0,3,2,0.482,1,,-0.7298111649315367
9,51,2,cube,1,OT,0,2,2,0.551,0,,-0.5960204698292225
9,52,2,cube,1,OT,0,4,0,0.0,1,,-inf
9,53,2,cube,4,DP,4,2,4,0.471,1,1.0,-0.7528971849657193
9,54,2,cube,4,DP,1,2,2,0.569,0,0.0,-0.5638748448558062
9,55,2,cube,1,OT,0,1,3,0.83,1,,-0.18632957819149348
9,57,2,cube,3,SP,1,1,1,0.651,0,,-0.42924563677356775
9,59,2,cube,1,OT,0,1,1,0.748,0,,-0.2903523010076598
9,60,2,cube,1,OT,0,2,4,0.593,1,,-0.5225608799844117
9,61,2,cube,3,SP,4,4,4,0.457,0,,-0.7830718880879323
9,63,2,cube,3,SP,4,4,4,0.858,0,,-0.15315117949417478
9,64,2,cube,1,OT,0,4,4,0.971,0,,-0.029428810690812168
10,1,2,cube,3,SP,2,2,2,0.757,0,,-0.2783920255446883
10,3,2,cube,1,OT,0,4,4,0.815,0,,-0.2045671657412744
10,6,2,cube,3,SP,2,2,2,1.277,0,,0.24451357705040216
10,7,2,cube,1,OT,0,2,2,1.109,0,,0.10345870836822997
10,8,2,cube,1,OT,0,3,1,0.97,1,,-0.030459207484708574
